,Mean,SD,RMS,Peak-to-Peak,Kurtosis,Skewness,Crest,Status
188,-0.06371656976742757,1288.9430158080265,1288.3134969476616,5598.813990697675,-0.9747026224881159,0.0903912966396576,2.3531557343813314,transition
189,11.467878924418613,1357.6873980366172,1357.072758057079,5503.943962790698,-1.263847760533423,0.05321404958710859,2.1476351102193423,transition
190,-4.738022601744181,1278.1073030623108,1277.491861126085,5511.355683720931,-0.9335876619816572,0.0795872634838982,2.267497007409213,transition
191,8.455419694767441,1299.0003471149366,1298.3934467283818,5960.505972093024,-1.0367291501101328,0.11030510661974871,2.497005184068903,transition
192,-5.247578415697671,1334.4217417771129,1333.7803324917197,5561.755386046512,-1.2072450047425478,0.08310226728648616,2.32962038112143,transition
193,4.0402343750000345,1325.6158887130719,1324.974617168282,5300.862809302325,-1.2912169535382858,0.06569902929307156,2.1381301463326174,transition
194,5.195420566860451,1288.5465743059833,1287.9277265370222,5339.403758139535,-1.119443482890443,0.09860543602037529,2.27674672432316,transition
195,27.6650948401163,1345.1099356168538,1344.7375883731422,5400.179869767442,-1.312715129928625,0.041783497317336014,2.2930007803717825,transition
196,12.78230130813956,1319.855295027384,1319.2726016959546,5429.826753488373,-1.19417597323993,0.07192967537230259,2.2529904143847346,transition
197,2.892286191860464,1329.8851914376207,1329.2388214833888,5391.285804651163,-1.1866609863561535,0.10324653451953089,2.316391349103568,transition
198,25.75136533430231,1283.557588160128,1283.1891164632848,5412.038623255814,-1.0340105791493586,0.11676925516555324,2.431865189744487,transition
199,10.505223764534895,1379.1746429038305,1378.541081600509,5499.496930232558,-1.314709877159705,0.09379132421431026,2.251827819694328,transition
200,-44.370463154069704,1633.3562233860584,1633.1613409936558,5818.200930232559,-1.4138557999177372,0.13506545892757077,1.9297984179416519,transition
201,-80.4215369912791,1633.26744004665,1634.4494830965784,6498.5969116279075,-1.3258317028763262,0.17995498847082209,2.1522911674099423,transition
202,-42.036929142441835,1647.3855327510541,1647.1174591925544,6087.987572093023,-1.3599943078590477,0.13971343447843296,2.017842795075293,transition
203,-69.7469217296512,1618.618985504111,1619.3311985056662,5959.023627906977,-1.3875950275095585,0.1626658156548732,2.071690663822937,transition
204,-57.88382543604654,1643.7105603883724,1643.927152353491,6500.079255813954,-1.3019746848498528,0.15854433265814766,2.1335706826928718,transition
205,-61.958824345930104,1656.2781524840045,1656.6282781858934,6339.986083720931,-1.4198697350633804,0.13769997750189866,1.9767299536386536,transition
206,-71.57813793604652,1607.2632381758244,1608.072074716907,6206.575106976745,-1.3320030520348969,0.1455459385959194,2.081586800293417,transition
207,-58.78712892441863,1651.2510818777794,1651.4912464763804,6242.15136744186,-1.393866058654615,0.15381341842151552,2.03763098476214,transition
208,-61.2017286337209,1628.6396900405034,1628.994349752001,6375.562344186046,-1.3300259364329827,0.1443035178459669,2.0812408505668896,transition
209,-62.27150632267444,1615.3900850610644,1615.801516924041,6500.079255813955,-1.2940582459801275,0.12444484002665701,2.1220864685231713,transition
210,-74.5008458575581,1613.4637269222167,1614.3956525453132,6022.764427906977,-1.3627896479131942,0.11855715297081623,2.023850233648312,transition
211,-71.79383059593023,1628.284926454328,1629.0724306023494,6344.4331162790695,-1.2715107413036164,0.14368832328414716,2.0201756924733814,transition
212,-54.37194360465117,1622.5462338318562,1622.6649795241015,6943.30016744186,-1.3260728785529057,0.12405395183359526,2.1871060623951646,transition
